115.000,244376048.000
116.000,244981472.000
117.000,244374896.000
118.000,244374784.000
119.000,244373488.000
120.000,244451552.000
121.000,244365408.000
122.000,244377328.000
123.000,244607520.000
124.000,245146960.000
125.000,244361616.000
126.000,244361328.000
127.000,245741888.000
128.000,244358944.000
129.000,244359408.000
130.000,244358512.000
131.000,244602048.000
132.000,244357952.000
133.000,244356800.000
134.000,247882704.000
135.000,244355168.000
136.000,244356400.000
137.000,247280624.000
138.000,244340944.000
139.000,244340576.000
140.000,245535344.000
141.000,244339648.000
142.000,244338768.000
143.000,244338272.000
144.000,244336880.000
145.000,244337008.000
146.000,252491328.000
147.000,244337456.000
148.000,244614496.000
149.000,245751152.000
150.000,244433552.000
151.000,244497456.000
152.000,244317440.000
153.000,244337488.000
154.000,244315472.000
155.000,244314448.000
156.000,244312640.000
157.000,244313040.000
158.000,244311200.000
159.000,247492608.000
160.000,244305568.000
161.000,244305952.000
162.000,244749520.000
163.000,244324208.000
164.000,254210112.000
165.000,244300448.000
166.000,244311088.000
167.000,244295120.000
168.000,244294368.000
169.000,244303280.000
170.000,244293488.000
171.000,244292336.000
172.000,244291808.000
173.000,248969104.000
174.000,244287952.000
175.000,244279104.000
176.000,244275488.000
177.000,244275488.000
178.000,244276640.000
179.000,244273952.000
180.000,244273072.000
181.000,244272432.000
182.000,244271648.000
183.000,244271408.000
184.000,259743152.000
185.000,244267040.000
186.000,244265248.000
187.000,244269648.000
188.000,252867040.000
189.000,244257408.000
190.000,244257552.000
191.000,244257648.000
192.000,244265968.000
193.000,258836240.000
194.000,244254432.000
195.000,250854224.000
196.000,244252000.000
197.000,244251360.000
198.000,244248576.000
199.000,244244464.000
200.000,244239856.000
201.000,245175280.000
202.000,244235888.000
203.000,244232928.000
204.000,244373216.000
205.000,244231328.000
206.000,244230976.000
207.000,244230000.000
208.000,244272592.000
209.000,244228464.000
210.000,244275344.000
211.000,244227264.000
212.000,244226896.000
213.000,244225184.000
214.000,244225616.000
215.000,244534816.000
216.000,244218176.000
217.000,244214432.000
218.000,244211088.000
219.000,244209856.000
220.000,244229952.000
221.000,244209120.000
222.000,244209328.000
223.000,244226464.000
224.000,245265584.000
225.000,244218704.000
226.000,244208032.000
227.000,244208016.000
228.000,244324704.000
229.000,259876384.000
230.000,244206432.000
231.000,254688448.000
232.000,244203392.000
233.000,244199040.000
234.000,244818144.000
235.000,244193248.000
236.000,244191968.000
237.000,244191424.000
238.000,244191616.000
239.000,246264976.000
240.000,244189504.000
241.000,244188640.000
242.000,244188464.000
243.000,244188064.000
244.000,244184640.000
245.000,244195504.000
246.000,244182432.000
247.000,244183008.000
248.000,244392784.000
249.000,244183088.000
250.000,244181408.000
251.000,244179568.000
252.000,244172496.000
253.000,244172416.000
254.000,244171280.000
255.000,244171808.000
256.000,244169808.000
257.000,244168480.000
258.000,244168528.000
259.000,244513344.000
260.000,244168224.000
261.000,244167616.000
262.000,244165920.000
263.000,244163648.000
264.000,244171040.000
265.000,244162640.000
266.000,244162272.000
267.000,244161536.000
268.000,244163456.000
269.000,244163200.000
270.000,244162336.000
271.000,244164816.000
272.000,244174512.000
273.000,244194672.000
274.000,244149408.000
275.000,244148576.000
276.000,244147664.000
277.000,244147104.000
278.000,244147776.000
279.000,251230096.000
280.000,244144464.000
281.000,244143664.000
282.000,244143344.000
283.000,244142928.000
284.000,244166000.000
285.000,244144896.000
286.000,244142880.000
287.000,244142816.000
288.000,244142816.000
289.000,244142176.000
290.000,244141520.000
291.000,244141744.000
292.000,244140512.000
293.000,244541536.000
294.000,244136096.000
295.000,244132400.000
296.000,244131472.000
297.000,244128768.000
298.000,244127888.000
299.000,244168912.000
300.000,244126784.000
301.000,244136816.000
302.000,248822800.000
303.000,244126640.000
304.000,244126240.000
305.000,244125200.000
306.000,244457984.000
307.000,244122576.000
308.000,244121632.000
309.000,244121840.000
310.000,244120448.000
311.000,248182368.000
312.000,244119760.000
313.000,244118960.000
314.000,244153584.000
315.000,244116816.000
316.000,244116864.000
317.000,244115680.000
318.000,244106912.000
319.000,247421568.000
320.000,244105056.000
321.000,244104336.000
322.000,244512960.000
323.000,244244144.000
324.000,244101872.000
325.000,244100688.000
326.000,244103872.000
327.000,244100272.000
328.000,244099312.000
329.000,244108960.000
330.000,244097856.000
331.000,244409024.000
332.000,244096048.000
333.000,249088816.000
334.000,244095376.000
335.000,244091152.000
336.000,244091248.000
337.000,244088048.000
338.000,247042448.000
339.000,244085648.000
340.000,244085712.000
341.000,244085216.000
342.000,244085712.000
343.000,248253328.000
344.000,244084752.000
345.000,244084192.000
346.000,244084448.000
347.000,244083360.000
348.000,244082928.000
349.000,251499344.000
350.000,244082368.000
351.000,245020112.000
352.000,244082432.000
353.000,244081952.000
354.000,244082000.000
355.000,244125152.000
356.000,244080256.000
357.000,244079840.000
358.000,244080016.000
359.000,244079920.000
360.000,244079680.000
361.000,244079664.000
362.000,244078848.000
363.000,244078480.000
364.000,244078336.000
365.000,244101536.000
366.000,244078240.000
367.000,244077872.000
368.000,244078400.000
369.000,244078032.000
370.000,244120512.000
371.000,244079168.000
372.000,244624896.000
373.000,244076880.000
374.000,244077120.000
375.000,244519248.000
376.000,245155888.000
377.000,244076416.000
378.000,244075712.000
379.000,244075584.000
380.000,244075888.000
381.000,244075968.000
382.000,244075776.000
383.000,244077600.000
384.000,244075584.000
385.000,244076064.000
386.000,244075280.000
387.000,244198256.000
388.000,244075600.000
389.000,244075344.000
390.000,244078688.000
391.000,244074896.000
392.000,244076080.000
393.000,244074976.000
394.000,244074672.000
395.000,244075008.000
396.000,244075344.000
397.000,244074160.000
398.000,261142320.000
399.000,244074304.000
400.000,244073904.000
401.000,244074256.000
402.000,244074080.000
403.000,244075312.000
404.000,244634608.000
405.000,244093824.000
406.000,244074160.000
407.000,244073152.000
408.000,244073520.000
409.000,244073056.000
410.000,244073008.000
411.000,244075376.000
412.000,244151168.000
413.000,244072224.000
414.000,244072256.000
415.000,244224096.000
416.000,244072784.000
417.000,244071952.000
418.000,244071568.000
419.000,244072976.000
420.000,244073552.000
421.000,244071328.000
422.000,260517056.000
423.000,244071488.000
424.000,244075664.000
425.000,244071216.000
426.000,244110720.000
427.000,244069984.000
428.000,244065584.000
429.000,244065184.000
430.000,244063008.000
431.000,244063552.000
432.000,244062864.000
433.000,244062848.000
434.000,244062528.000
435.000,244062848.000
436.000,244062512.000
437.000,244069904.000
438.000,244063664.000
439.000,244548240.000
440.000,244061008.000
441.000,244061392.000
442.000,244648912.000
443.000,244060208.000
444.000,244060864.000
445.000,244061008.000
446.000,244060224.000
447.000,244059504.000
448.000,244059552.000
449.000,244059552.000
450.000,244059376.000
451.000,244104960.000
452.000,244059424.000
453.000,244060704.000
454.000,250184448.000
455.000,244058384.000
456.000,244067232.000
457.000,244058544.000
458.000,244058208.000
459.000,244058528.000
460.000,244057920.000
461.000,244058608.000
462.000,244146272.000
463.000,244057744.000
464.000,244057472.000
465.000,244057616.000
466.000,244057280.000
467.000,244057264.000
468.000,244056992.000
469.000,244056688.000
470.000,244056176.000
471.000,244056464.000
472.000,244056176.000
473.000,244196560.000
474.000,244065744.000
475.000,244055744.000
476.000,244055408.000
477.000,244055472.000
478.000,244145296.000
479.000,244055280.000
480.000,244057392.000
481.000,244059184.000
482.000,244055472.000
483.000,244054576.000
484.000,244055104.000
485.000,244054736.000
486.000,244054784.000
487.000,252488752.000
488.000,244054464.000
489.000,244054208.000
490.000,244054448.000
491.000,244054368.000
492.000,244054496.000
493.000,244054544.000
494.000,244054512.000
495.000,244054320.000
496.000,244054336.000
497.000,244054192.000
498.000,244053920.000
499.000,244054528.000
500.000,244488240.000
501.000,244053392.000
502.000,244053056.000
503.000,244053264.000
504.000,244067792.000
505.000,244052448.000
506.000,244053008.000
507.000,244766480.000
508.000,244053360.000
509.000,244063856.000
510.000,244052704.000
511.000,244052208.000
512.000,244051984.000
513.000,244054560.000
514.000,244051744.000
515.000,244051168.000
516.000,244051872.000
517.000,244051088.000
518.000,244635504.000
519.000,244050976.000
520.000,244052240.000
521.000,244050400.000
522.000,244050048.000
523.000,244049248.000
524.000,244042720.000
525.000,244041360.000
526.000,244040624.000
527.000,244040560.000
528.000,244536528.000
529.000,244363008.000
530.000,244036768.000
531.000,244725856.000
532.000,244035888.000
533.000,244052560.000
534.000,244035568.000
535.000,244035648.000
536.000,244035184.000
537.000,244035008.000
538.000,244033248.000
539.000,244034640.000
540.000,244032288.000
541.000,244032048.000
542.000,244030880.000
543.000,244035648.000
544.000,244032304.000
545.000,244018704.000
546.000,244017728.000
547.000,244018112.000
548.000,244035184.000
549.000,244024464.000
550.000,244041312.000
551.000,244016960.000
552.000,244016832.000
553.000,244015136.000
554.000,244014976.000
555.000,244014896.000
556.000,244014976.000
557.000,244013232.000
558.000,244014048.000
559.000,244012112.000
560.000,244013088.000
561.000,244012176.000
562.000,244011264.000
563.000,244012400.000
564.000,244010848.000
565.000,244010576.000
566.000,244053536.000
567.000,244008720.000
568.000,244007792.000
569.000,244060096.000
570.000,244000944.000
571.000,244000224.000
572.000,243999872.000
573.000,243998896.000
574.000,243998336.000
575.000,243998608.000
576.000,243995600.000
577.000,243995728.000
578.000,243995728.000
579.000,243995360.000
580.000,243993520.000
581.000,243991824.000
582.000,244745168.000
583.000,244848592.000
584.000,246065824.000
585.000,243988160.000
586.000,243987376.000
587.000,244106320.000
588.000,243988208.000
589.000,243980496.000
590.000,243979072.000
591.000,243978208.000
592.000,243976464.000
593.000,247345536.000
594.000,243975584.000
595.000,243974512.000
596.000,243974192.000
597.000,243977200.000
598.000,243973728.000
599.000,243971728.000
600.000,244243120.000
601.000,243971568.000
602.000,243970240.000
603.000,243969296.000
604.000,243968752.000
605.000,243968912.000
606.000,243970848.000
607.000,243966832.000
608.000,243967168.000
609.000,247824528.000
610.000,243966032.000
611.000,243965072.000
612.000,243954128.000
613.000,243953648.000
614.000,243952432.000
615.000,243951984.000
616.000,243951168.000
617.000,243950704.000
618.000,243950928.000
619.000,243950928.000
620.000,243950752.000
621.000,243950320.000
622.000,243949648.000
623.000,244318592.000
624.000,251981120.000
625.000,243947024.000
626.000,243950864.000
627.000,243946528.000
628.000,243946176.000
629.000,243946352.000
630.000,244052496.000
631.000,243945776.000
632.000,243944432.000
633.000,243944864.000
634.000,243944336.000
635.000,244364832.000
636.000,243938672.000
637.000,243935328.000
638.000,243933888.000
639.000,244400880.000
640.000,243932080.000
641.000,249396768.000
642.000,243931216.000
643.000,243930480.000
644.000,243930768.000
645.000,243929360.000
646.000,243937856.000
647.000,243929392.000
648.000,250743584.000
649.000,244077952.000
650.000,243927008.000
651.000,243961632.000
652.000,243926448.000
653.000,243925632.000
654.000,243926128.000
655.000,243925072.000
656.000,243929984.000
657.000,243924496.000
658.000,243923792.000
659.000,243923344.000
660.000,243924640.000
661.000,243921296.000
662.000,243916304.000
663.000,243913648.000
664.000,243998400.000
665.000,243911920.000
666.000,243910800.000
667.000,244092320.000
668.000,243909376.000
669.000,243909440.000
670.000,243907728.000
671.000,245313632.000
672.000,243907360.000
673.000,243947536.000
674.000,243905184.000
675.000,243905568.000
676.000,243918080.000
677.000,243903456.000
678.000,247011376.000
679.000,243903040.000
680.000,243901680.000
681.000,243901920.000
682.000,243901264.000
683.000,243900976.000
684.000,243901248.000
685.000,243901568.000
686.000,243901056.000
687.000,243923616.000
688.000,243909072.000
689.000,243896768.000
690.000,243896384.000
691.000,248310176.000
692.000,243945568.000
693.000,243892144.000
694.000,243891536.000
695.000,243901680.000
696.000,243891328.000
697.000,243890928.000
698.000,243890480.000
699.000,243890192.000
700.000,243889360.000
701.000,244774448.000
702.000,243890528.000
703.000,243887984.000
704.000,243888096.000
705.000,243888000.000
706.000,243886720.000
707.000,243887120.000
708.000,243885952.000
709.000,243885936.000
710.000,243893984.000
711.000,244077296.000
712.000,243949488.000
713.000,243884640.000
714.000,243903984.000
715.000,243884224.000
716.000,244331248.000
717.000,243883200.000
718.000,243888880.000
719.000,243882672.000
720.000,243882816.000
721.000,246319008.000
722.000,243881648.000
723.000,243881728.000
724.000,243881296.000
725.000,244303136.000
726.000,243880480.000
727.000,245086768.000
728.000,243879600.000
729.000,243878816.000
730.000,243878256.000
731.000,243877536.000
732.000,243874848.000
733.000,243871280.000
734.000,243871424.000
735.000,243870864.000
736.000,243870384.000
737.000,248550256.000
738.000,243964384.000
739.000,243869936.000
740.000,243869504.000
741.000,243869024.000
742.000,243868384.000
743.000,244363648.000
744.000,243868064.000
745.000,243867792.000
746.000,243868240.000
747.000,243867472.000
748.000,243866448.000
749.000,243867888.000
750.000,243985152.000
751.000,243865264.000
752.000,243886144.000
753.000,248454784.000
754.000,244349632.000
755.000,246659168.000
756.000,243864064.000
757.000,243886880.000
758.000,243930208.000
759.000,243863584.000
760.000,243863424.000
761.000,243863552.000
762.000,243863776.000
763.000,243863888.000
764.000,243863888.000
765.000,243864096.000
766.000,243863120.000
767.000,243862752.000
768.000,243863472.000
769.000,243861312.000
770.000,243861552.000
771.000,243860544.000
772.000,243860960.000
773.000,243883072.000
774.000,243919360.000
775.000,243860400.000
776.000,243902624.000
777.000,243870880.000
778.000,243860032.000
779.000,243859952.000
780.000,243859680.000
781.000,243859104.000
782.000,243859136.000
783.000,244981696.000
784.000,243858288.000
785.000,243858224.000
786.000,243857696.000
787.000,243858496.000
788.000,243858592.000
789.000,243858464.000
790.000,243857936.000
791.000,245301760.000
792.000,243856464.000
793.000,243856528.000
794.000,243855072.000
795.000,243897360.000
796.000,244147504.000
797.000,243853776.000
798.000,243852720.000
799.000,243851888.000
800.000,243851632.000
801.000,243850992.000
802.000,243851376.000
803.000,243849808.000
804.000,243849536.000
805.000,243849680.000
806.000,243858736.000
807.000,243849232.000
808.000,243853904.000
809.000,243849392.000
810.000,243849504.000
811.000,243849008.000
812.000,243849760.000
813.000,243848672.000
814.000,243848944.000
815.000,243849200.000
816.000,243867936.000
817.000,243847840.000
818.000,243847280.000
819.000,243846832.000
820.000,243846640.000
821.000,243846320.000
822.000,244608448.000
823.000,243845632.000
824.000,243844944.000
825.000,243844800.000
826.000,243844112.000
827.000,247547520.000
828.000,243843664.000
829.000,243842672.000
830.000,243842704.000
831.000,243841824.000
832.000,243841168.000
833.000,243841392.000
834.000,243841552.000
835.000,243841216.000
836.000,243841264.000
837.000,243840752.000
838.000,243841120.000
839.000,243841200.000
840.000,246981744.000
841.000,243840192.000
842.000,243842512.000
843.000,243840080.000
844.000,243839648.000
845.000,243839440.000
846.000,245047936.000
847.000,243839328.000
848.000,243838480.000
849.000,243838256.000
850.000,243838944.000
851.000,243838080.000
852.000,243837680.000
853.000,243837904.000
854.000,243838800.000
855.000,243985104.000
856.000,244942368.000
857.000,243836800.000
858.000,243837120.000
859.000,243836784.000
860.000,243836576.000
861.000,243836512.000
862.000,244133168.000
863.000,243820816.000
864.000,244295984.000
865.000,243820928.000
866.000,243820400.000
867.000,243820160.000
868.000,243819920.000
869.000,246832496.000
870.000,243819584.000
871.000,243819168.000
872.000,248308864.000
873.000,243819360.000
874.000,252439328.000
875.000,243818512.000
876.000,243818544.000
877.000,243818688.000
878.000,243816704.000
879.000,244385200.000
880.000,243816464.000
881.000,248600480.000
882.000,243816208.000
883.000,243874608.000
884.000,246998864.000
885.000,243814640.000
886.000,243815104.000
887.000,243814448.000
888.000,243815168.000
889.000,243815520.000
890.000,246625424.000
891.000,243809408.000
892.000,243808256.000
893.000,243807744.000
894.000,243821040.000
895.000,243806320.000
896.000,243806688.000
897.000,246978512.000
898.000,243805040.000
899.000,243805280.000
900.000,243804864.000
901.000,243804144.000
902.000,243803856.000
903.000,243803696.000
904.000,243802896.000
905.000,243803504.000
906.000,243802864.000
907.000,243802528.000
908.000,243802512.000
909.000,243863248.000
910.000,244566032.000
911.000,243818448.000
912.000,243802288.000
913.000,250779056.000
914.000,243801648.000
915.000,243801120.000
916.000,243801376.000
917.000,243801872.000
918.000,244561440.000
919.000,243802128.000
920.000,243801760.000
921.000,243801952.000
922.000,243802816.000
923.000,243801120.000
924.000,243801024.000
925.000,243799776.000
926.000,247731008.000
927.000,243799392.000
928.000,243798896.000
929.000,243798816.000
930.000,250828912.000
931.000,243798272.000
932.000,243797120.000
933.000,243797344.000
934.000,245947056.000
935.000,243796096.000
936.000,244026576.000
937.000,243794816.000
938.000,243793664.000
939.000,243793856.000
940.000,243794528.000
941.000,243793648.000
942.000,243793184.000
943.000,243793008.000
944.000,243792656.000
945.000,243791152.000
946.000,243789360.000
947.000,243788864.000
948.000,243788112.000
949.000,243849040.000
950.000,243785088.000
951.000,243785184.000
952.000,243784976.000
953.000,252077312.000
954.000,243784640.000
955.000,243803296.000
956.000,243783408.000
957.000,244041824.000
958.000,243782496.000
959.000,243781728.000
960.000,243781760.000
961.000,243781040.000
962.000,244169744.000
963.000,243781296.000
964.000,243780160.000
965.000,243781184.000
966.000,243779904.000
967.000,243779648.000
968.000,243779488.000
969.000,243778784.000
970.000,243891168.000
971.000,243778976.000
972.000,243777376.000
973.000,243965584.000
974.000,243777568.000
975.000,243780992.000
976.000,243777232.000
977.000,243777392.000
978.000,243777536.000
979.000,245944608.000
980.000,243933840.000
981.000,244066384.000
982.000,243776416.000
983.000,243776400.000
984.000,243989552.000
985.000,243775360.000
986.000,243847456.000
987.000,243934672.000
988.000,244100160.000
989.000,243774160.000
990.000,244153712.000
991.000,243773984.000
992.000,243769840.000
993.000,246815904.000
994.000,243781120.000
995.000,243775360.000
996.000,244552976.000
997.000,243801696.000
998.000,243798672.000
999.000,243802288.000
1000.000,243761296.000
1001.000,243761424.000
1002.000,243760976.000
1003.000,243760192.000
1004.000,243761520.000
1005.000,244376368.000
1006.000,243759984.000
1007.000,243758448.000
1008.000,243758160.000
1009.000,243757824.000
1010.000,243807152.000
1011.000,243757344.000
1012.000,243768944.000
1013.000,243754656.000
1014.000,243754656.000
1015.000,243760240.000
1016.000,243753120.000
1017.000,243753264.000
1018.000,243753072.000
1019.000,243752704.000
1020.000,248302128.000
1021.000,248762000.000
1022.000,243752560.000
1023.000,243751872.000
1024.000,243751392.000
1025.000,243751408.000
1026.000,243751152.000
1027.000,243751072.000
1028.000,243750960.000
1029.000,246066832.000
1030.000,243751072.000
1031.000,243750832.000
1032.000,243750880.000
1033.000,244053968.000
1034.000,243866656.000
1035.000,243748560.000
1036.000,243748608.000
1037.000,243748192.000
1038.000,243747872.000
1039.000,243746144.000
1040.000,243746304.000
1041.000,243743184.000
1042.000,243742832.000
1043.000,244149744.000
1044.000,243742384.000
1045.000,243741776.000
1046.000,243742496.000
1047.000,243742256.000
1048.000,243741712.000
1049.000,243741232.000
1050.000,243741504.000
1051.000,243770080.000
1052.000,243739344.000
1053.000,243739056.000
1054.000,243776384.000
1055.000,243739344.000
1056.000,243739008.000
1057.000,243739312.000
1058.000,243740464.000
1059.000,243743056.000
1060.000,243888688.000
1061.000,243738224.000
1062.000,243750304.000
1063.000,245751248.000
1064.000,243999104.000
1065.000,243737616.000
1066.000,243737312.000
1067.000,243738752.000
1068.000,243761744.000
1069.000,243736400.000
1070.000,243735824.000
1071.000,243752688.000
1072.000,243736032.000
1073.000,243735840.000
1074.000,243736448.000
1075.000,243735296.000
1076.000,243735104.000
1077.000,243760080.000
1078.000,243735328.000
1079.000,245245344.000
1080.000,243736368.000
1081.000,243736640.000
1082.000,243735328.000
1083.000,243734224.000
1084.000,243742720.000
1085.000,243736080.000
1086.000,244962976.000
1087.000,245781632.000
1088.000,253837168.000
1089.000,243733408.000
1090.000,243733744.000
1091.000,243733168.000
1092.000,244571312.000
1093.000,243733440.000
1094.000,243733472.000
1095.000,243741312.000
1096.000,243734208.000
1097.000,243733056.000
1098.000,243731904.000
1099.000,243731744.000
1100.000,243731920.000
1101.000,244617552.000
1102.000,243731328.000
1103.000,243731424.000
1104.000,243731312.000
1105.000,243892496.000
1106.000,243730656.000
1107.000,243730528.000
1108.000,243730784.000
1109.000,243799360.000
1110.000,243731216.000
1111.000,243730592.000
1112.000,243738048.000
1113.000,258449616.000
1114.000,243729984.000
1115.000,243785584.000
1116.000,243729056.000
1117.000,243890912.000
1118.000,243731600.000
1119.000,243729232.000
1120.000,243728896.000
1121.000,251203392.000
1122.000,243728400.000
1123.000,243727808.000
1124.000,243728352.000
1125.000,243732448.000
1126.000,243727168.000
1127.000,243782704.000
1128.000,243727440.000
1129.000,243727664.000
1130.000,243784112.000
1131.000,243726336.000
1132.000,243723200.000
1133.000,243722624.000
1134.000,243721184.000
1135.000,243721152.000
1136.000,243720192.000
1137.000,244028048.000
1138.000,243721072.000
1139.000,244432400.000
1140.000,243720256.000
1141.000,247491872.000
1142.000,243720096.000
1143.000,243719040.000
1144.000,243719040.000
1145.000,243719568.000
1146.000,243719152.000
1147.000,243719136.000
1148.000,243718720.000
1149.000,243718640.000
1150.000,243799600.000
1151.000,243717696.000
1152.000,243718528.000
1153.000,243717984.000
1154.000,243717552.000
1155.000,243717248.000
1156.000,243716864.000
1157.000,243716880.000
1158.000,243716768.000
1159.000,243717168.000
1160.000,252010576.000
1161.000,243716160.000
1162.000,243716224.000
1163.000,243716464.000
1164.000,252223664.000
1165.000,248316640.000
1166.000,243715632.000
1167.000,243716448.000
1168.000,243733984.000
1169.000,243716048.000
1170.000,243716448.000
1171.000,243716176.000
1172.000,243716528.000
1173.000,243739776.000
1174.000,243715472.000
1175.000,243714832.000
1176.000,243715648.000
1177.000,243715136.000
1178.000,243714944.000
1179.000,243717984.000
1180.000,243714896.000
1181.000,243737264.000
1182.000,246516976.000
1183.000,243714384.000
1184.000,243714752.000
1185.000,243713328.000
1186.000,244821136.000
1187.000,243808480.000
1188.000,243713168.000
1189.000,243713392.000
1190.000,243713456.000
1191.000,243713648.000
1192.000,243713040.000
1193.000,243949552.000
1194.000,259078304.000
1195.000,244284544.000
1196.000,243712464.000
1197.000,243712416.000
1198.000,243738144.000
1199.000,243712816.000
1200.000,243713888.000
1201.000,243803152.000
1202.000,251999760.000
1203.000,243775776.000
1204.000,243712528.000
1205.000,243711920.000
1206.000,243711936.000
1207.000,243712096.000
1208.000,243711360.000
1209.000,243712352.000
1210.000,243796736.000
1211.000,243840512.000
1212.000,243711152.000
1213.000,243712512.000
1214.000,243711728.000
1215.000,243710912.000
1216.000,243711472.000
1217.000,243711040.000
1218.000,244011056.000
1219.000,243711008.000
1220.000,243732416.000
1221.000,243711184.000
1222.000,243710208.000
1223.000,243710032.000
1224.000,243761840.000
1225.000,243710048.000
1226.000,243710544.000
1227.000,244227216.000
1228.000,243893072.000
1229.000,243709920.000
1230.000,243711712.000
1231.000,243730992.000
1232.000,243710032.000
1233.000,243709872.000
1234.000,243710160.000
1235.000,243709024.000
1236.000,243709040.000
1237.000,243708896.000
1238.000,243709424.000
1239.000,243708976.000
1240.000,243711888.000
1241.000,243716480.000
1242.000,243902992.000
1243.000,250602592.000
1244.000,243835808.000
1245.000,243707952.000
1246.000,243723264.000
1247.000,243708240.000
1248.000,243708064.000
1249.000,243707696.000
1250.000,243711344.000
1251.000,243748928.000
1252.000,245244464.000
1253.000,243706912.000
1254.000,243706512.000
1255.000,243706768.000
1256.000,255503456.000
1257.000,243803248.000
1258.000,243706688.000
1259.000,243706160.000
1260.000,244173056.000
1261.000,243754416.000
1262.000,243706816.000
1263.000,243718608.000
1264.000,243706048.000
1265.000,252951504.000
1266.000,244192896.000
1267.000,243706176.000
1268.000,243827984.000
1269.000,243704896.000
1270.000,243705008.000
1271.000,243704704.000
1272.000,243705760.000
1273.000,243704576.000
1274.000,244005840.000
1275.000,243702592.000
1276.000,243700496.000
1277.000,243700352.000
1278.000,243699408.000
1279.000,243707696.000
1280.000,251032528.000
1281.000,243698864.000
1282.000,243698752.000
1283.000,243699136.000
1284.000,243711648.000
1285.000,243865520.000
1286.000,243698816.000
1287.000,244497952.000
1288.000,243699136.000
1289.000,243698176.000
1290.000,243699040.000
1291.000,244388480.000
1292.000,243735632.000
1293.000,243698448.000
1294.000,243719424.000
1295.000,243697744.000
1296.000,243697568.000
1297.000,243737312.000
1298.000,243703968.000
1299.000,243697808.000
1300.000,243698576.000
1301.000,244026960.000
1302.000,243776208.000
1303.000,250588224.000
1304.000,243697472.000
1305.000,243697264.000
1306.000,243697264.000
1307.000,243696624.000
1308.000,243697344.000
1309.000,243696656.000
1310.000,243696336.000
1311.000,243696976.000
1312.000,243696432.000
1313.000,243695392.000
1314.000,243791008.000
1315.000,243695488.000
1316.000,243695472.000
1317.000,244263008.000
1318.000,243696144.000
1319.000,243695600.000
1320.000,243695744.000
1321.000,243695664.000
1322.000,243696976.000
1323.000,243705648.000
1324.000,243695312.000
1325.000,243695312.000
1326.000,243695088.000
1327.000,245558928.000
1328.000,243749872.000
1329.000,244217168.000
1330.000,243694912.000
1331.000,243738848.000
1332.000,243694544.000
1333.000,243694912.000
1334.000,243722192.000
1335.000,243700256.000
1336.000,243736992.000
1337.000,243695136.000
1338.000,244602128.000
1339.000,243736224.000
1340.000,243738288.000
1341.000,243694832.000
1342.000,243694304.000
1343.000,243875856.000
1344.000,243694256.000
1345.000,243694160.000
1346.000,243712928.000
1347.000,244852016.000
1348.000,243694176.000
1349.000,243693856.000
1350.000,243694480.000
1351.000,243693536.000
1352.000,254164016.000
1353.000,243694016.000
1354.000,244135040.000
1355.000,256973120.000
1356.000,244064992.000
1357.000,243694032.000
1358.000,243693728.000
1359.000,243693072.000
1360.000,243693760.000
1361.000,243693600.000
1362.000,243747696.000
1363.000,243693200.000
